log_id,timestamp,event,status,location_id
1082,6/24/2015,stored at warehouse,waiting,55
1083,3/21/2012,stored at warehouse,waiting,57
1084,9/17/2017,stored at warehouse,waiting,59
1085,8/26/2007,stored at warehouse,waiting,142
1086,11/20/2016,stored at warehouse,waiting,76
1087,7/12/2017,stored at warehouse,waiting,163
1088,10/24/2012,stored at warehouse,waiting,151
1089,12/29/2011,stored at warehouse,waiting,31
1090,12/21/2013,stored at warehouse,waiting,44
1091,11/1/2003,stored at warehouse,waiting,144
1092,11/3/2008,stored at warehouse,waiting,150
1093,12/28/2011,stored at warehouse,waiting,148
1094,5/17/2010,stored at warehouse,waiting,173
1095,8/13/2004,stored at warehouse,waiting,109
1096,8/14/2005,stored at warehouse,waiting,1
1097,5/15/2015,stored at warehouse,waiting,5
1098,1/20/2015,stored at warehouse,waiting,22
1099,3/9/2003,stored at warehouse,waiting,13
1100,3/23/2004,stored at warehouse,waiting,64
1101,9/23/2001,stored at warehouse,waiting,15
1102,4/16/2015,stored at warehouse,waiting,2
1103,10/5/2012,stored at warehouse,waiting,184
1104,9/15/2015,stored at warehouse,waiting,139
1105,8/20/2018,stored at warehouse,waiting,172
1106,4/21/2001,stored at warehouse,waiting,198
1107,7/30/2012,stored at warehouse,waiting,96
1108,4/4/2007,stored at warehouse,waiting,81
1109,1/8/2011,stored at warehouse,waiting,32
1110,1/27/2012,stored at warehouse,waiting,91
1111,9/27/2008,stored at warehouse,waiting,191
1112,2/3/2016,stored at warehouse,waiting,57
1113,2/14/2015,stored at warehouse,waiting,39
1114,4/3/2008,stored at warehouse,waiting,172
1115,4/8/2018,stored at warehouse,waiting,96
1116,9/26/2003,stored at warehouse,waiting,94
1117,10/26/2003,stored at warehouse,waiting,194
1118,5/9/2004,stored at warehouse,waiting,48
1119,7/24/2011,stored at warehouse,waiting,84
1120,12/2/2003,stored at warehouse,waiting,44
1121,6/10/2005,stored at warehouse,waiting,3
1122,12/3/2015,stored at warehouse,waiting,192
1123,8/21/2012,stored at warehouse,waiting,130
1124,3/13/2004,stored at warehouse,waiting,71
1125,10/21/2006,stored at warehouse,waiting,199
1126,11/11/2004,stored at warehouse,waiting,138
1127,3/25/2006,stored at warehouse,waiting,29
1128,8/14/2017,stored at warehouse,waiting,169
1129,1/21/2013,stored at warehouse,waiting,48
1130,4/29/2003,stored at warehouse,waiting,15
1131,11/30/2014,stored at warehouse,waiting,142
1132,12/12/2002,stored at warehouse,waiting,37
1133,9/10/2003,stored at warehouse,waiting,144
1134,8/21/2005,stored at warehouse,waiting,57
1135,6/18/2003,stored at warehouse,waiting,115
1136,4/10/2007,stored at warehouse,waiting,3
1137,8/20/2006,stored at warehouse,waiting,70
1138,9/1/2015,stored at warehouse,waiting,185
1139,3/16/2009,stored at warehouse,waiting,151
1140,3/15/2006,stored at warehouse,waiting,46
1141,9/22/2018,stored at warehouse,waiting,49
1142,7/29/2012,stored at warehouse,waiting,34
1143,8/8/2008,stored at warehouse,waiting,74
1144,6/7/2017,stored at warehouse,waiting,38
1145,11/10/2018,stored at warehouse,waiting,155
1146,7/14/2011,stored at warehouse,waiting,120
1147,10/26/2001,stored at warehouse,waiting,158
1148,2/20/2007,stored at warehouse,waiting,51
1149,8/29/2007,stored at warehouse,waiting,17
1150,10/9/2010,stored at warehouse,waiting,43
1151,5/30/2011,stored at warehouse,waiting,70
1152,7/3/2007,stored at warehouse,waiting,15
1153,10/23/2008,stored at warehouse,waiting,82
1154,3/25/2012,stored at warehouse,waiting,3
1155,9/14/2008,stored at warehouse,waiting,24
1156,1/27/2007,stored at warehouse,waiting,23
1157,11/11/2018,stored at warehouse,waiting,10
1158,12/25/2012,stored at warehouse,waiting,18
1159,12/27/2013,stored at warehouse,waiting,75
1160,2/23/2004,stored at warehouse,waiting,88
1161,6/1/2018,stored at warehouse,waiting,118
1162,8/9/2012,stored at warehouse,waiting,183
1163,10/29/2010,stored at warehouse,waiting,90
1164,10/9/2014,stored at warehouse,waiting,140
1165,8/2/2001,stored at warehouse,waiting,129
1166,2/11/2017,stored at warehouse,waiting,178
1167,2/5/2009,stored at warehouse,waiting,104
1168,4/25/2009,stored at warehouse,waiting,96
1169,2/22/2012,stored at warehouse,waiting,134
1170,3/20/2017,stored at warehouse,waiting,92
1171,11/6/2006,stored at warehouse,waiting,112
1172,11/13/2009,stored at warehouse,waiting,172
1173,12/26/2006,stored at warehouse,waiting,52
1174,9/13/2010,stored at warehouse,waiting,60
1175,1/21/2016,stored at warehouse,waiting,138
1176,10/1/2016,stored at warehouse,waiting,103
1177,5/4/2006,stored at warehouse,waiting,127
1178,1/22/2011,stored at warehouse,waiting,48
1179,5/12/2006,stored at warehouse,waiting,53
1180,2/14/2005,stored at warehouse,waiting,59
1181,6/5/2010,stored at warehouse,waiting,155
1182,11/20/2015,stored at warehouse,waiting,54
1183,11/16/2007,stored at warehouse,waiting,86
1184,8/14/2017,stored at warehouse,waiting,116
1185,2/21/2016,stored at warehouse,waiting,184
1186,7/10/2015,stored at warehouse,waiting,135
1187,6/20/2006,stored at warehouse,waiting,21
1188,3/18/2016,stored at warehouse,waiting,167
1189,5/25/2018,stored at warehouse,waiting,51
1190,6/30/2018,stored at warehouse,waiting,61
1191,4/5/2001,stored at warehouse,waiting,63
1192,10/6/2007,stored at warehouse,waiting,183
1193,5/3/2012,stored at warehouse,waiting,1
1194,5/24/2012,stored at warehouse,waiting,174
1195,2/22/2018,stored at warehouse,waiting,144
1196,1/10/2011,stored at warehouse,waiting,3
1197,7/7/2014,stored at warehouse,waiting,149
1198,10/24/2007,stored at warehouse,waiting,73
1199,3/13/2010,stored at warehouse,waiting,146
1200,7/22/2014,stored at warehouse,waiting,178
1201,8/26/2005,stored at warehouse,waiting,134
1202,6/17/2017,stored at warehouse,waiting,10
1203,12/12/2014,stored at warehouse,waiting,165
1204,9/29/2011,stored at warehouse,waiting,105
1205,2/19/2014,stored at warehouse,waiting,79
1206,6/7/2011,stored at warehouse,waiting,110
1207,8/20/2011,stored at warehouse,waiting,193
1208,4/27/2016,stored at warehouse,waiting,48
1209,10/17/2014,stored at warehouse,waiting,9
1210,11/7/2003,stored at warehouse,waiting,107
1211,4/1/2011,stored at warehouse,waiting,181
1212,2/4/2007,stored at warehouse,waiting,184
1213,11/16/2002,stored at warehouse,waiting,24
1214,2/3/2005,stored at warehouse,waiting,20
1215,2/3/2011,stored at warehouse,waiting,181
1216,6/23/2013,stored at warehouse,waiting,159
1217,12/29/2004,stored at warehouse,waiting,122
1218,1/30/2006,stored at warehouse,waiting,70
1219,10/23/2005,stored at warehouse,waiting,45
1220,12/24/2013,stored at warehouse,waiting,35
1221,5/8/2006,stored at warehouse,waiting,106
1222,9/10/2003,stored at warehouse,waiting,57
1223,5/22/2009,stored at warehouse,waiting,165
1224,9/1/2011,stored at warehouse,waiting,121
1225,11/27/2001,stored at warehouse,waiting,131
1226,5/19/2007,stored at warehouse,waiting,49
1227,11/13/2008,stored at warehouse,waiting,28
1228,3/7/2011,stored at warehouse,waiting,12
1229,10/15/2016,stored at warehouse,waiting,136
1230,7/16/2012,stored at warehouse,waiting,101
1231,2/18/2008,stored at warehouse,waiting,167
1232,9/15/2011,stored at warehouse,waiting,99
1233,5/2/2009,stored at warehouse,waiting,6
1234,11/11/2007,stored at warehouse,waiting,63
1235,9/9/2005,stored at warehouse,waiting,55
1236,5/15/2006,stored at warehouse,waiting,85
1237,2/20/2017,stored at warehouse,waiting,6
1238,1/8/2009,stored at warehouse,waiting,19
1239,9/10/2017,stored at warehouse,waiting,69
1240,5/19/2014,stored at warehouse,waiting,144
1241,3/7/2012,stored at warehouse,waiting,15
1242,3/31/2015,stored at warehouse,waiting,194
1243,5/2/2014,stored at warehouse,waiting,171
1244,4/16/2010,stored at warehouse,waiting,12
1245,12/16/2005,stored at warehouse,waiting,174
1246,2/11/2006,stored at warehouse,waiting,77
1247,7/23/2001,stored at warehouse,waiting,22
1248,10/24/2005,stored at warehouse,waiting,62
1249,11/25/2006,stored at warehouse,waiting,10
1250,1/12/2005,stored at warehouse,waiting,56
1251,6/26/2005,stored at warehouse,waiting,11
1252,9/3/2011,stored at warehouse,waiting,196
1253,2/3/2009,stored at warehouse,waiting,122
1254,11/8/2003,stored at warehouse,waiting,30
1255,8/14/2003,stored at warehouse,waiting,121
1256,6/25/2006,stored at warehouse,waiting,86
1257,4/14/2007,stored at warehouse,waiting,77
1258,10/8/2008,stored at warehouse,waiting,18
1259,5/23/2017,stored at warehouse,waiting,2
1260,5/26/2016,stored at warehouse,waiting,73
1261,2/22/2002,stored at warehouse,waiting,91
1262,7/2/2004,stored at warehouse,waiting,81
1263,7/17/2017,stored at warehouse,waiting,170
1264,6/2/2004,stored at warehouse,waiting,34
1265,10/14/2016,stored at warehouse,waiting,157
1266,3/21/2013,stored at warehouse,waiting,133
1267,9/4/2018,stored at warehouse,waiting,79
1268,11/24/2013,stored at warehouse,waiting,166
1269,1/23/2007,stored at warehouse,waiting,124
1270,1/16/2007,stored at warehouse,waiting,103
1271,3/5/2002,stored at warehouse,waiting,118
1272,12/28/2008,stored at warehouse,waiting,189
1273,9/21/2015,stored at warehouse,waiting,195
1274,5/31/2008,stored at warehouse,waiting,188
1275,12/4/2010,stored at warehouse,waiting,99
1276,4/16/2008,stored at warehouse,waiting,140
1277,9/15/2014,stored at warehouse,waiting,181
1278,2/18/2004,stored at warehouse,waiting,47
1279,1/30/2003,stored at warehouse,waiting,99
1280,9/6/2010,stored at warehouse,waiting,141
1281,2/24/2009,stored at warehouse,waiting,125
1282,1/22/2010,stored at warehouse,waiting,112
1283,9/4/2015,stored at warehouse,waiting,51
1284,1/17/2015,stored at warehouse,waiting,58
1285,11/23/2001,stored at warehouse,waiting,168
1286,12/13/2007,stored at warehouse,waiting,125
1287,10/12/2005,stored at warehouse,waiting,55
1288,6/9/2016,stored at warehouse,waiting,77
1289,6/27/2011,stored at warehouse,waiting,21
1290,8/2/2003,stored at warehouse,waiting,195
1291,7/3/2001,stored at warehouse,waiting,76
1292,6/28/2003,stored at warehouse,waiting,54
1293,1/17/2009,stored at warehouse,waiting,138
1294,12/25/2013,stored at warehouse,waiting,16
1295,6/29/2018,stored at warehouse,waiting,109
1296,12/20/2010,stored at warehouse,waiting,12
1297,2/26/2015,stored at warehouse,waiting,169
1298,12/9/2004,stored at warehouse,waiting,144
1299,12/31/2006,stored at warehouse,waiting,190
1300,6/25/2002,stored at warehouse,waiting,20
1301,6/7/2009,stored at warehouse,waiting,75
1302,6/1/2017,stored at warehouse,waiting,159
1303,4/16/2002,stored at warehouse,waiting,23
1304,12/17/2005,stored at warehouse,waiting,97
1305,11/21/2014,stored at warehouse,waiting,18
1306,3/2/2002,stored at warehouse,waiting,22
1307,9/9/2015,stored at warehouse,waiting,177
1308,6/28/2001,stored at warehouse,waiting,195
1309,3/17/2010,stored at warehouse,waiting,180
1310,11/4/2008,stored at warehouse,waiting,157
1311,12/1/2016,stored at warehouse,waiting,155
1312,10/22/2016,stored at warehouse,waiting,151
1313,3/1/2002,stored at warehouse,waiting,84
1314,11/18/2002,stored at warehouse,waiting,128
1315,11/7/2009,stored at warehouse,waiting,15
1316,1/6/2011,stored at warehouse,waiting,140
1317,5/4/2015,stored at warehouse,waiting,66
1318,7/26/2011,stored at warehouse,waiting,13
1319,1/3/2013,stored at warehouse,waiting,67
1320,6/19/2003,stored at warehouse,waiting,132
1321,2/13/2018,stored at warehouse,waiting,116
1322,4/20/2011,stored at warehouse,waiting,87
1323,10/9/2014,stored at warehouse,waiting,163
1324,5/20/2011,stored at warehouse,waiting,161
1325,8/6/2016,stored at warehouse,waiting,65
1326,3/30/2011,stored at warehouse,waiting,190
1327,6/18/2018,stored at warehouse,waiting,37
1328,10/19/2008,stored at warehouse,waiting,167
1329,4/9/2002,stored at warehouse,waiting,51
1330,5/3/2018,stored at warehouse,waiting,149
1331,7/20/2010,stored at warehouse,waiting,89
1332,7/6/2007,stored at warehouse,waiting,16
1333,1/24/2013,stored at warehouse,waiting,138
1334,3/14/2007,stored at warehouse,waiting,4
1335,6/24/2004,stored at warehouse,waiting,33
1336,1/6/2010,stored at warehouse,waiting,94
1337,8/18/2015,stored at warehouse,waiting,53
1338,4/29/2006,stored at warehouse,waiting,166
1339,8/26/2017,stored at warehouse,waiting,89
1340,10/5/2017,stored at warehouse,waiting,195
1341,5/5/2009,stored at warehouse,waiting,20
1342,4/27/2007,stored at warehouse,waiting,86
1343,8/21/2011,stored at warehouse,waiting,36
1344,7/13/2012,stored at warehouse,waiting,143
1345,3/31/2014,stored at warehouse,waiting,19
1346,6/2/2014,stored at warehouse,waiting,56
1347,11/28/2007,stored at warehouse,waiting,44
1348,12/17/2009,stored at warehouse,waiting,107
1349,11/4/2002,stored at warehouse,waiting,1
1350,7/12/2007,stored at warehouse,waiting,3
1351,4/2/2010,stored at warehouse,waiting,102
1352,4/6/2018,stored at warehouse,waiting,55
1353,5/7/2016,stored at warehouse,waiting,113
1354,7/4/2004,stored at warehouse,waiting,82
1355,7/24/2011,stored at warehouse,waiting,92
1356,12/19/2012,stored at warehouse,waiting,199
1357,8/14/2010,stored at warehouse,waiting,170
1358,8/11/2007,stored at warehouse,waiting,33
1359,5/20/2016,stored at warehouse,waiting,90
1360,5/6/2007,stored at warehouse,waiting,79
1361,3/22/2003,stored at warehouse,waiting,135
1362,1/3/2016,stored at warehouse,waiting,55
1363,12/1/2006,stored at warehouse,waiting,88
1364,7/11/2006,stored at warehouse,waiting,150
1365,2/18/2008,stored at warehouse,waiting,12
1366,5/20/2017,stored at warehouse,waiting,111
1367,4/3/2008,stored at warehouse,waiting,77
1368,11/16/2018,stored at warehouse,waiting,167
1369,12/15/2001,stored at warehouse,waiting,136
1370,1/10/2016,stored at warehouse,waiting,159
1371,3/14/2003,stored at warehouse,waiting,53
1372,8/24/2014,stored at warehouse,waiting,193
1373,1/3/2009,stored at warehouse,waiting,152
1374,10/19/2003,stored at warehouse,waiting,116
1375,6/14/2011,stored at warehouse,waiting,52
1376,9/16/2010,stored at warehouse,waiting,7
1377,4/11/2008,stored at warehouse,waiting,57
1378,4/3/2015,stored at warehouse,waiting,100
1379,6/2/2012,stored at warehouse,waiting,171
1380,2/9/2013,stored at warehouse,waiting,193
1381,11/1/2018,stored at warehouse,waiting,151
1382,4/28/2001,stored at warehouse,waiting,46
1383,5/27/2005,stored at warehouse,waiting,24
1384,4/28/2009,stored at warehouse,waiting,193
1385,10/17/2011,stored at warehouse,waiting,183
1386,9/28/2001,stored at warehouse,waiting,155
1387,4/26/2012,stored at warehouse,waiting,162
1388,4/25/2015,stored at warehouse,waiting,96
1389,5/21/2011,stored at warehouse,waiting,88
1390,8/16/2005,stored at warehouse,waiting,147
1391,11/27/2009,stored at warehouse,waiting,50
1392,2/26/2013,stored at warehouse,waiting,17
1393,11/4/2010,stored at warehouse,waiting,121
1394,6/16/2007,stored at warehouse,waiting,105
1395,5/9/2002,stored at warehouse,waiting,110
1396,2/10/2008,stored at warehouse,waiting,32
1397,6/15/2017,stored at warehouse,waiting,142
1398,4/12/2012,stored at warehouse,waiting,129
1399,11/28/2010,stored at warehouse,waiting,161
1400,2/20/2012,stored at warehouse,waiting,77
1401,10/22/2018,stored at warehouse,waiting,124
1402,1/7/2008,stored at warehouse,waiting,140
1403,7/24/2003,stored at warehouse,waiting,186
1404,11/20/2002,stored at warehouse,waiting,163
1405,10/21/2017,stored at warehouse,waiting,52
1406,3/21/2002,stored at warehouse,waiting,29
1407,5/15/2012,stored at warehouse,waiting,103
1408,1/27/2017,stored at warehouse,waiting,157
1409,11/14/2015,stored at warehouse,waiting,1
1410,10/6/2008,stored at warehouse,waiting,161
1411,11/10/2003,stored at warehouse,waiting,156
1412,12/7/2009,stored at warehouse,waiting,35
1413,6/22/2014,stored at warehouse,waiting,163
1414,4/28/2008,stored at warehouse,waiting,191
1415,12/14/2013,stored at warehouse,waiting,28
1416,5/13/2009,stored at warehouse,waiting,140
1417,4/20/2017,stored at warehouse,waiting,110
1418,5/16/2002,stored at warehouse,waiting,165
1419,3/15/2015,stored at warehouse,waiting,33
1420,8/27/2012,stored at warehouse,waiting,76
1421,12/19/2011,stored at warehouse,waiting,79
1422,1/19/2003,stored at warehouse,waiting,151
1423,12/5/2004,stored at warehouse,waiting,175
1424,10/9/2001,stored at warehouse,waiting,172
1425,9/20/2012,stored at warehouse,waiting,183
1426,9/26/2003,stored at warehouse,waiting,93
1427,8/2/2018,stored at warehouse,waiting,105
1428,7/8/2007,stored at warehouse,waiting,153
1429,5/5/2014,stored at warehouse,waiting,25
1430,11/6/2017,stored at warehouse,waiting,87
1431,12/20/2007,stored at warehouse,waiting,196
1432,9/30/2008,stored at warehouse,waiting,128
1433,12/13/2003,stored at warehouse,waiting,199
1434,2/6/2014,stored at warehouse,waiting,80
1435,11/20/2006,stored at warehouse,waiting,158
1436,11/20/2005,stored at warehouse,waiting,96
1437,9/12/2001,stored at warehouse,waiting,27
1438,11/17/2018,stored at warehouse,waiting,147
1439,8/22/2003,stored at warehouse,waiting,199
1440,6/8/2010,stored at warehouse,waiting,103
1441,1/12/2013,stored at warehouse,waiting,121
1442,1/15/2016,stored at warehouse,waiting,97
1443,4/13/2014,stored at warehouse,waiting,107
1444,10/28/2002,stored at warehouse,waiting,117
1445,12/17/2013,stored at warehouse,waiting,12
1446,1/17/2008,stored at warehouse,waiting,83
1447,3/5/2006,stored at warehouse,waiting,125
1448,8/30/2016,stored at warehouse,waiting,27
1449,10/6/2018,stored at warehouse,waiting,25
1450,7/27/2010,stored at warehouse,waiting,168
1451,8/31/2014,stored at warehouse,waiting,23
1452,8/26/2001,stored at warehouse,waiting,28
1453,8/2/2016,stored at warehouse,waiting,61
1454,7/23/2017,stored at warehouse,waiting,112
1455,2/22/2018,stored at warehouse,waiting,25
1456,5/26/2018,stored at warehouse,waiting,44
1457,12/27/2008,stored at warehouse,waiting,30
1458,3/4/2005,stored at warehouse,waiting,46
1459,2/12/2013,stored at warehouse,waiting,42
1460,10/25/2016,stored at warehouse,waiting,52
1461,4/19/2004,stored at warehouse,waiting,94
1462,11/14/2001,stored at warehouse,waiting,69
1463,8/23/2005,stored at warehouse,waiting,172
1464,5/19/2005,stored at warehouse,waiting,137
1465,3/24/2004,stored at warehouse,waiting,37
1466,10/14/2009,stored at warehouse,waiting,110
1467,1/29/2005,stored at warehouse,waiting,134
1468,9/3/2009,stored at warehouse,waiting,148
1469,4/15/2004,stored at warehouse,waiting,153
1470,10/6/2009,stored at warehouse,waiting,163
1471,1/3/2002,stored at warehouse,waiting,16
1472,5/10/2008,stored at warehouse,waiting,160
1473,11/10/2013,stored at warehouse,waiting,119
1474,10/17/2011,stored at warehouse,waiting,132
1475,12/5/2017,stored at warehouse,waiting,132
1476,5/11/2016,stored at warehouse,waiting,24
1477,8/1/2009,stored at warehouse,waiting,134
1478,4/3/2017,stored at warehouse,waiting,152
1479,6/6/2002,stored at warehouse,waiting,46
1480,10/8/2013,stored at warehouse,waiting,40
1481,2/22/2018,stored at warehouse,waiting,80
1482,3/7/2015,stored at warehouse,waiting,8
1483,10/26/2009,stored at warehouse,waiting,197
1484,3/8/2009,stored at warehouse,waiting,168
1485,7/25/2013,stored at warehouse,waiting,133
1486,1/17/2016,stored at warehouse,waiting,21
1487,8/3/2009,stored at warehouse,waiting,108
1488,12/11/2010,stored at warehouse,waiting,80
1489,5/10/2012,stored at warehouse,waiting,24
1490,1/19/2001,stored at warehouse,waiting,195
1491,11/16/2005,stored at warehouse,waiting,21
1492,1/25/2006,stored at warehouse,waiting,96
1493,5/19/2004,stored at warehouse,waiting,95
1494,5/25/2009,stored at warehouse,waiting,142
1495,6/23/2015,stored at warehouse,waiting,121
1496,10/26/2018,stored at warehouse,waiting,70
1497,4/23/2006,stored at warehouse,waiting,144
1498,8/22/2016,stored at warehouse,waiting,167
1499,11/27/2008,stored at warehouse,waiting,180
1500,6/11/2010,stored at warehouse,waiting,129
1501,3/20/2014,stored at warehouse,waiting,85
1502,7/8/2015,stored at warehouse,waiting,175
1503,2/2/2005,stored at warehouse,waiting,147
1504,9/22/2016,stored at warehouse,waiting,109
1505,5/24/2018,stored at warehouse,waiting,91
1506,4/17/2013,stored at warehouse,waiting,51
1507,6/8/2016,stored at warehouse,waiting,130
1508,6/21/2002,stored at warehouse,waiting,181
1509,8/10/2002,stored at warehouse,waiting,110
1510,9/18/2012,stored at warehouse,waiting,183
1511,2/11/2015,stored at warehouse,waiting,95
1512,12/26/2005,stored at warehouse,waiting,53
1513,4/14/2006,stored at warehouse,waiting,73
1514,9/6/2016,stored at warehouse,waiting,66
1515,4/27/2003,stored at warehouse,waiting,167
1516,5/18/2003,stored at warehouse,waiting,2
1517,7/1/2011,stored at warehouse,waiting,36
1518,2/10/2018,stored at warehouse,waiting,64
1519,12/1/2005,stored at warehouse,waiting,185
1520,4/29/2014,stored at warehouse,waiting,23
1521,9/20/2008,stored at warehouse,waiting,184
1522,8/25/2003,stored at warehouse,waiting,130
1523,8/23/2002,stored at warehouse,waiting,155
1524,2/10/2008,stored at warehouse,waiting,199
1525,8/17/2012,stored at warehouse,waiting,85
1526,1/1/2008,stored at warehouse,waiting,120
1527,10/26/2001,stored at warehouse,waiting,38
1528,11/7/2018,stored at warehouse,waiting,23
1529,12/26/2000,stored at warehouse,waiting,156
1530,6/13/2003,stored at warehouse,waiting,154
1531,10/11/2013,stored at warehouse,waiting,136
1532,6/14/2016,stored at warehouse,waiting,123
1533,3/11/2008,stored at warehouse,waiting,158
1534,5/26/2008,stored at warehouse,waiting,111
1535,5/28/2014,stored at warehouse,waiting,196
1536,10/13/2016,stored at warehouse,waiting,88
1537,10/13/2010,stored at warehouse,waiting,129
1538,7/12/2017,stored at warehouse,waiting,90
1539,4/6/2002,stored at warehouse,waiting,11
1540,6/14/2014,stored at warehouse,waiting,168
1541,4/7/2006,stored at warehouse,waiting,5
1542,9/26/2003,stored at warehouse,waiting,187
1543,1/2/2005,stored at warehouse,waiting,58
1544,10/19/2017,stored at warehouse,waiting,112
1545,11/18/2015,stored at warehouse,waiting,58
1546,9/18/2013,stored at warehouse,waiting,187
1547,4/5/2003,stored at warehouse,waiting,185
1548,10/14/2004,stored at warehouse,waiting,181
1549,7/23/2006,stored at warehouse,waiting,118
1550,5/3/2009,stored at warehouse,waiting,158
1551,9/14/2009,stored at warehouse,waiting,56
1552,6/20/2010,stored at warehouse,waiting,70
1553,6/14/2005,stored at warehouse,waiting,18
1554,11/25/2003,stored at warehouse,waiting,181
1555,12/17/2008,stored at warehouse,waiting,104
1556,9/3/2007,stored at warehouse,waiting,138
1557,11/4/2001,stored at warehouse,waiting,152
1558,9/21/2005,stored at warehouse,waiting,158
1559,10/4/2010,stored at warehouse,waiting,190
1560,11/18/2018,stored at warehouse,waiting,161
1561,4/27/2015,stored at warehouse,waiting,59
1562,1/24/2010,stored at warehouse,waiting,175
1563,1/26/2005,stored at warehouse,waiting,90
1564,6/10/2017,stored at warehouse,waiting,94
1565,4/28/2006,stored at warehouse,waiting,146
1566,5/3/2017,stored at warehouse,waiting,138
1567,12/8/2002,stored at warehouse,waiting,92
1568,8/16/2017,stored at warehouse,waiting,198
1569,10/23/2016,stored at warehouse,waiting,77
1570,2/22/2007,stored at warehouse,waiting,167
1571,11/9/2009,stored at warehouse,waiting,78
1572,6/18/2003,stored at warehouse,waiting,163
1573,8/2/2018,stored at warehouse,waiting,7
1574,5/30/2004,stored at warehouse,waiting,113
1575,8/27/2007,stored at warehouse,waiting,11
1576,1/28/2016,stored at warehouse,waiting,8
1577,10/21/2017,stored at warehouse,waiting,57
1578,1/6/2012,stored at warehouse,waiting,104
1579,5/19/2016,stored at warehouse,waiting,59
1580,4/1/2006,stored at warehouse,waiting,74
1581,4/14/2015,stored at warehouse,waiting,100
1582,4/5/2010,stored at warehouse,waiting,54
1583,6/25/2006,stored at warehouse,waiting,104
1584,7/8/2011,stored at warehouse,waiting,145
1585,10/3/2003,stored at warehouse,waiting,145
1586,12/26/2003,stored at warehouse,waiting,52
1587,3/13/2016,stored at warehouse,waiting,168
1588,12/11/2001,stored at warehouse,waiting,130
1589,12/19/2001,stored at warehouse,waiting,28
1590,10/26/2006,stored at warehouse,waiting,64
1591,6/25/2009,stored at warehouse,waiting,161
1592,3/10/2013,stored at warehouse,waiting,121
1593,12/12/2012,stored at warehouse,waiting,146
1594,2/15/2018,stored at warehouse,waiting,1
1595,12/30/2006,stored at warehouse,waiting,76
1596,8/6/2003,stored at warehouse,waiting,146
1597,4/26/2012,stored at warehouse,waiting,167
1598,7/2/2008,stored at warehouse,waiting,147
1599,10/29/2004,stored at warehouse,waiting,120
1600,12/26/2000,stored at warehouse,waiting,155
1601,3/5/2001,stored at warehouse,waiting,99
1602,6/25/2008,stored at warehouse,waiting,69
1603,12/17/2005,stored at warehouse,waiting,141
1604,4/3/2002,stored at warehouse,waiting,149
1605,9/14/2001,stored at warehouse,waiting,82
1606,3/13/2008,stored at warehouse,waiting,37
1607,11/18/2010,stored at warehouse,waiting,198
1608,11/11/2004,stored at warehouse,waiting,153
1609,12/18/2004,stored at warehouse,waiting,181
1610,3/18/2012,stored at warehouse,waiting,2
1611,1/14/2011,stored at warehouse,waiting,52
1612,10/11/2004,stored at warehouse,waiting,81
1613,2/1/2010,stored at warehouse,waiting,58
1614,6/20/2012,stored at warehouse,waiting,96
1615,10/3/2006,stored at warehouse,waiting,124
1616,10/11/2012,stored at warehouse,waiting,170
1617,6/30/2013,stored at warehouse,waiting,4
1618,12/8/2012,stored at warehouse,waiting,69
1619,6/3/2001,stored at warehouse,waiting,66
1620,4/20/2015,stored at warehouse,waiting,176
1621,1/15/2001,stored at warehouse,waiting,50
1622,11/5/2004,stored at warehouse,waiting,53
1623,6/11/2008,stored at warehouse,waiting,47
1624,3/15/2011,stored at warehouse,waiting,28
1625,12/24/2016,stored at warehouse,waiting,51
1626,2/22/2001,stored at warehouse,waiting,43
1627,2/8/2014,stored at warehouse,waiting,71
1628,11/8/2004,stored at warehouse,waiting,22
1629,5/30/2001,stored at warehouse,waiting,111
1630,11/30/2004,stored at warehouse,waiting,179
1631,10/27/2003,stored at warehouse,waiting,79
1632,2/26/2012,stored at warehouse,waiting,190
1633,5/9/2017,stored at warehouse,waiting,105
1634,12/13/2008,stored at warehouse,waiting,48
1635,1/26/2018,stored at warehouse,waiting,199
1636,2/13/2017,stored at warehouse,waiting,33
1637,8/11/2009,stored at warehouse,waiting,3
1638,5/29/2018,stored at warehouse,waiting,99
1639,1/19/2005,stored at warehouse,waiting,38
1640,1/23/2018,stored at warehouse,waiting,60
1641,12/25/2000,stored at warehouse,waiting,62
1642,3/29/2004,stored at warehouse,waiting,11
1643,6/22/2005,stored at warehouse,waiting,152
1644,1/6/2009,stored at warehouse,waiting,135
1645,6/3/2006,stored at warehouse,waiting,135
1646,9/18/2005,stored at warehouse,waiting,21
1647,9/15/2002,stored at warehouse,waiting,85
1648,7/20/2018,stored at warehouse,waiting,106
1649,8/1/2009,stored at warehouse,waiting,147
1650,6/3/2005,stored at warehouse,waiting,87
1651,8/31/2006,stored at warehouse,waiting,195
1652,9/27/2004,stored at warehouse,waiting,165
1653,6/5/2004,stored at warehouse,waiting,166
1654,5/20/2014,stored at warehouse,waiting,148
1655,6/13/2016,stored at warehouse,waiting,100
1656,1/2/2011,stored at warehouse,waiting,17
1657,11/24/2016,stored at warehouse,waiting,173
1658,5/18/2007,stored at warehouse,waiting,18
1659,12/25/2000,stored at warehouse,waiting,155
1660,6/17/2001,stored at warehouse,waiting,107
1661,6/26/2015,stored at warehouse,waiting,3
1662,2/3/2015,stored at warehouse,waiting,151
1663,6/18/2002,stored at warehouse,waiting,199
